Oyuncu_ID,Date,Yaş_t1,MP_t1,DK_t1,GLS_t1,AST_t1,ASR_t1,TOS_t1,SOT_t1,BCM_t1,KEYP_t1,BCC_t1,SDR_t1,APS_t1,APS%_t1,ALB_t1,LBA%_t1,ACR_t1,CA%_t1,CLS_t1,YC_t1,RC_t1,ELTG_t1,DRP_t1,TACK_t1,INT_t1,BLS_t1,ADW_t1,xG_t1,xA_t1,GI_t1,XGI_t1,Lig_Donusturulmus_Bundesliga_t1,Lig_Donusturulmus_CONMEBOL Libertadores_t1,Lig_Donusturulmus_CONMEBOL Sudamericana_t1,Lig_Donusturulmus_Championship_t1,Lig_Donusturulmus_Eredivisie_t1,Lig_Donusturulmus_FIFA Club World Cup_t1,Lig_Donusturulmus_LaLiga_t1,Lig_Donusturulmus_Ligue 1_t1,Lig_Donusturulmus_Other_Domestic_t1,Lig_Donusturulmus_Other_International_t1,Lig_Donusturulmus_Premier League_t1,Lig_Donusturulmus_Serie A_t1,Lig_Donusturulmus_UEFA Champions League_t1,Lig_Donusturulmus_UEFA Conference League_t1,Lig_Donusturulmus_UEFA Europa League_t1,Lig_Donusturulmus_UEFA Super Cup_t1,Kategori_Domestic leagues_t1,Kategori_International competitions_t1,Mevki_D_t1,Mevki_F_t1,Mevki_OS_t1,Bonservis_t1,Sezon_t1,Yaş_t2,MP_t2,DK_t2,GLS_t2,AST_t2,ASR_t2,TOS_t2,SOT_t2,BCM_t2,KEYP_t2,BCC_t2,SDR_t2,APS_t2,APS%_t2,ALB_t2,LBA%_t2,ACR_t2,CA%_t2,CLS_t2,YC_t2,RC_t2,ELTG_t2,DRP_t2,TACK_t2,INT_t2,BLS_t2,ADW_t2,xG_t2,xA_t2,GI_t2,XGI_t2,Lig_Donusturulmus_Bundesliga_t2,Lig_Donusturulmus_CONMEBOL Libertadores_t2,Lig_Donusturulmus_CONMEBOL Sudamericana_t2,Lig_Donusturulmus_Championship_t2,Lig_Donusturulmus_Eredivisie_t2,Lig_Donusturulmus_FIFA Club World Cup_t2,Lig_Donusturulmus_LaLiga_t2,Lig_Donusturulmus_Ligue 1_t2,Lig_Donusturulmus_Other_Domestic_t2,Lig_Donusturulmus_Other_International_t2,Lig_Donusturulmus_Premier League_t2,Lig_Donusturulmus_Serie A_t2,Lig_Donusturulmus_UEFA Champions League_t2,Lig_Donusturulmus_UEFA Conference League_t2,Lig_Donusturulmus_UEFA Europa League_t2,Lig_Donusturulmus_UEFA Super Cup_t2,Kategori_Domestic leagues_t2,Kategori_International competitions_t2,Mevki_D_t2,Mevki_F_t2,Mevki_OS_t2,Bonservis_t2,Sezon_t2,Yaş_t3,MP_t3,DK_t3,GLS_t3,AST_t3,ASR_t3,TOS_t3,SOT_t3,BCM_t3,KEYP_t3,BCC_t3,SDR_t3,APS_t3,APS%_t3,ALB_t3,LBA%_t3,ACR_t3,CA%_t3,CLS_t3,YC_t3,RC_t3,ELTG_t3,DRP_t3,TACK_t3,INT_t3,BLS_t3,ADW_t3,xG_t3,xA_t3,GI_t3,XGI_t3,Lig_Donusturulmus_Bundesliga_t3,Lig_Donusturulmus_CONMEBOL Libertadores_t3,Lig_Donusturulmus_CONMEBOL Sudamericana_t3,Lig_Donusturulmus_Championship_t3,Lig_Donusturulmus_Eredivisie_t3,Lig_Donusturulmus_FIFA Club World Cup_t3,Lig_Donusturulmus_LaLiga_t3,Lig_Donusturulmus_Ligue 1_t3,Lig_Donusturulmus_Other_Domestic_t3,Lig_Donusturulmus_Other_International_t3,Lig_Donusturulmus_Premier League_t3,Lig_Donusturulmus_Serie A_t3,Lig_Donusturulmus_UEFA Champions League_t3,Lig_Donusturulmus_UEFA Conference League_t3,Lig_Donusturulmus_UEFA Europa League_t3,Lig_Donusturulmus_UEFA Super Cup_t3,Kategori_Domestic leagues_t3,Kategori_International competitions_t3,Mevki_D_t3,Mevki_F_t3,Mevki_OS_t3,Bonservis_t3,Sezon_t3,Yaş_t4,MP_t4,DK_t4,GLS_t4,AST_t4,ASR_t4,TOS_t4,SOT_t4,BCM_t4,KEYP_t4,BCC_t4,SDR_t4,APS_t4,APS%_t4,ALB_t4,LBA%_t4,ACR_t4,CA%_t4,CLS_t4,YC_t4,RC_t4,ELTG_t4,DRP_t4,TACK_t4,INT_t4,BLS_t4,ADW_t4,xG_t4,xA_t4,GI_t4,XGI_t4,Lig_Donusturulmus_Bundesliga_t4,Lig_Donusturulmus_CONMEBOL Libertadores_t4,Lig_Donusturulmus_CONMEBOL Sudamericana_t4,Lig_Donusturulmus_Championship_t4,Lig_Donusturulmus_Eredivisie_t4,Lig_Donusturulmus_FIFA Club World Cup_t4,Lig_Donusturulmus_LaLiga_t4,Lig_Donusturulmus_Ligue 1_t4,Lig_Donusturulmus_Other_Domestic_t4,Lig_Donusturulmus_Other_International_t4,Lig_Donusturulmus_Premier League_t4,Lig_Donusturulmus_Serie A_t4,Lig_Donusturulmus_UEFA Champions League_t4,Lig_Donusturulmus_UEFA Conference League_t4,Lig_Donusturulmus_UEFA Europa League_t4,Lig_Donusturulmus_UEFA Super Cup_t4,Kategori_Domestic leagues_t4,Kategori_International competitions_t4,Mevki_D_t4,Mevki_F_t4,Mevki_OS_t4,Bonservis_t4,Sezon_t4,Yaş_t5,MP_t5,DK_t5,GLS_t5,AST_t5,ASR_t5,TOS_t5,SOT_t5,BCM_t5,KEYP_t5,BCC_t5,SDR_t5,APS_t5,APS%_t5,ALB_t5,LBA%_t5,ACR_t5,CA%_t5,CLS_t5,YC_t5,RC_t5,ELTG_t5,DRP_t5,TACK_t5,INT_t5,BLS_t5,ADW_t5,xG_t5,xA_t5,GI_t5,XGI_t5,Lig_Donusturulmus_Bundesliga_t5,Lig_Donusturulmus_CONMEBOL Libertadores_t5,Lig_Donusturulmus_CONMEBOL Sudamericana_t5,Lig_Donusturulmus_Championship_t5,Lig_Donusturulmus_Eredivisie_t5,Lig_Donusturulmus_FIFA Club World Cup_t5,Lig_Donusturulmus_LaLiga_t5,Lig_Donusturulmus_Ligue 1_t5,Lig_Donusturulmus_Other_Domestic_t5,Lig_Donusturulmus_Other_International_t5,Lig_Donusturulmus_Premier League_t5,Lig_Donusturulmus_Serie A_t5,Lig_Donusturulmus_UEFA Champions League_t5,Lig_Donusturulmus_UEFA Conference League_t5,Lig_Donusturulmus_UEFA Europa League_t5,Lig_Donusturulmus_UEFA Super Cup_t5,Kategori_Domestic leagues_t5,Kategori_International competitions_t5,Mevki_D_t5,Mevki_F_t5,Mevki_OS_t5,Sezon_t5,target
147,2024,25,5,278,1,2,7.68,12.0,3.0,1,11,2,8,114.0,86.4,5.0,55.6,4.0,18.2,0,1,0,0,2,4,3,4.0,1.0,0.48,0.4649999999999999,3.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55000000.0,2021,25,8,509,3,0,7.28,18.0,7.0,0,10,1,18,232.0,82.6,5.0,26.3,6.0,17.6,1,2,0,0,7,11,0,6.0,1.0,0.54,0.93,3.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,55000000.0,2021,26,30,2484,10,9,7.33,85.0,29.0,6,69,12,46,805.0,79.5,52.0,54.7,35.0,28.5,3,10,0,1,31,51,13,32.0,4.0,8.68,5.74,19.0,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70000000.0,2022,27,28,2152,4,9,7.59,58.0,23.0,4,68,11,32,1177.0,87.4,43.0,62.3,23.0,17.3,1,5,0,0,14,33,13,19.0,3.0,6.43,6.27,13.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70000000.0,2023,28,31,1826,9,7,7.3,39.0,17.0,5,41,6,33,995.0,86.7,41.0,51.9,22.0,22.4,0,6,0,0,20,31,12,11.0,5.0,5.83,5.91,16.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2024,42000000.0
147,2024,25,8,509,3,0,7.28,18.0,7.0,0,10,1,18,232.0,82.6,5.0,26.3,6.0,17.6,1,2,0,0,7,11,0,6.0,1.0,0.54,0.93,3.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,55000000.0,2021,26,30,2484,10,9,7.33,85.0,29.0,6,69,12,46,805.0,79.5,52.0,54.7,35.0,28.5,3,10,0,1,31,51,13,32.0,4.0,8.68,5.74,19.0,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70000000.0,2022,27,28,2152,4,9,7.59,58.0,23.0,4,68,11,32,1177.0,87.4,43.0,62.3,23.0,17.3,1,5,0,0,14,33,13,19.0,3.0,6.43,6.27,13.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70000000.0,2023,28,31,1826,9,7,7.3,39.0,17.0,5,41,6,33,995.0,86.7,41.0,51.9,22.0,22.4,0,6,0,0,20,31,12,11.0,5.0,5.83,5.91,16.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42000000.0,2024,28,11,702,3,3,7.27,13.0,7.0,2,19,2,11,356.0,87.5,12.0,57.1,3.0,10.3,0,0,0,0,4,5,7,3.0,2.0,1.99,2.03,6.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2024,42000000.0
148,2017,29,28,2414,5,11,7.11,39.0,11.0,1,61,6,19,1064.0,77.4,71.0,47.0,59.0,31.9,6,10,1,0,53,69,37,15.0,32.0,1.9,1.63,16.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14000000.0,2015,29,12,1013,2,3,7.27,13.0,4.0,1,31,4,14,511.0,81.9,53.0,64.6,17.0,19.5,2,0,0,0,24,19,22,5.0,19.0,0.48,0.4649999999999999,5.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14000000.0,2015,30,36,3159,7,3,7.07,36.0,17.0,2,59,3,31,1727.0,79.7,131.0,43.1,53.0,20.5,10,5,0,0,49,94,44,10.0,56.0,1.9,1.63,10.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15000000.0,2016,31,32,1762,0,3,7.02,21.0,5.0,0,34,5,12,1279.0,86.5,85.0,65.4,29.0,23.6,3,3,0,0,24,58,22,8.0,23.0,1.9,1.63,3.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12000000.0,2017,31,13,922,0,8,7.05,8.0,3.0,2,25,5,10,497.0,84.2,30.0,57.7,15.0,29.4,5,1,0,0,25,26,12,3.0,12.0,0.75,0.5800000000000001,8.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2017,12000000.0
148,2018,29,12,1013,2,3,7.27,13.0,4.0,1,31,4,14,511.0,81.9,53.0,64.6,17.0,19.5,2,0,0,0,24,19,22,5.0,19.0,0.48,0.4649999999999999,5.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14000000.0,2015,30,36,3159,7,3,7.07,36.0,17.0,2,59,3,31,1727.0,79.7,131.0,43.1,53.0,20.5,10,5,0,0,49,94,44,10.0,56.0,1.9,1.63,10.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15000000.0,2016,31,32,1762,0,3,7.02,21.0,5.0,0,34,5,12,1279.0,86.5,85.0,65.4,29.0,23.6,3,3,0,0,24,58,22,8.0,23.0,1.9,1.63,3.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12000000.0,2017,31,13,922,0,8,7.05,8.0,3.0,2,25,5,10,497.0,84.2,30.0,57.7,15.0,29.4,5,1,0,0,25,26,12,3.0,12.0,0.75,0.5800000000000001,8.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2017,32,31,1795,5,4,7.17,24.0,8.0,0,44,6,15,1185.0,84.6,81.0,59.6,38.0,28.4,6,6,1,0,26,43,18,13.0,20.0,1.9,1.63,9.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2018,15000000.0
148,2018,30,36,3159,7,3,7.07,36.0,17.0,2,59,3,31,1727.0,79.7,131.0,43.1,53.0,20.5,10,5,0,0,49,94,44,10.0,56.0,1.9,1.63,10.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15000000.0,2016,31,32,1762,0,3,7.02,21.0,5.0,0,34,5,12,1279.0,86.5,85.0,65.4,29.0,23.6,3,3,0,0,24,58,22,8.0,23.0,1.9,1.63,3.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12000000.0,2017,31,13,922,0,8,7.05,8.0,3.0,2,25,5,10,497.0,84.2,30.0,57.7,15.0,29.4,5,1,0,0,25,26,12,3.0,12.0,0.75,0.5800000000000001,8.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2017,32,31,1795,5,4,7.17,24.0,8.0,0,44,6,15,1185.0,84.6,81.0,59.6,38.0,28.4,6,6,1,0,26,43,18,13.0,20.0,1.9,1.63,9.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15000000.0,2018,32,12,902,2,2,7.03,12.0,5.0,1,20,1,4,442.0,81.5,41.0,53.2,11.0,22.0,2,1,0,0,10,24,9,1.0,16.0,0.75,0.5800000000000001,4.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018,15000000.0
148,2019,31,32,1762,0,3,7.02,21.0,5.0,0,34,5,12,1279.0,86.5,85.0,65.4,29.0,23.6,3,3,0,0,24,58,22,8.0,23.0,1.9,1.63,3.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12000000.0,2017,31,13,922,0,8,7.05,8.0,3.0,2,25,5,10,497.0,84.2,30.0,57.7,15.0,29.4,5,1,0,0,25,26,12,3.0,12.0,0.75,0.5800000000000001,8.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2017,32,31,1795,5,4,7.17,24.0,8.0,0,44,6,15,1185.0,84.6,81.0,59.6,38.0,28.4,6,6,1,0,26,43,18,13.0,20.0,1.9,1.63,9.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15000000.0,2018,32,12,902,2,2,7.03,12.0,5.0,1,20,1,4,442.0,81.5,41.0,53.2,11.0,22.0,2,1,0,0,10,24,9,1.0,16.0,0.75,0.5800000000000001,4.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15000000.0,2018,33,8,415,0,1,6.91,4.0,2.0,0,10,0,6,313.0,86.2,12.0,41.4,9.0,29.0,0,1,0,0,3,12,3,1.0,8.0,0.75,0.5800000000000001,1.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2019,12000000.0
148,2019,31,13,922,0,8,7.05,8.0,3.0,2,25,5,10,497.0,84.2,30.0,57.7,15.0,29.4,5,1,0,0,25,26,12,3.0,12.0,0.75,0.5800000000000001,8.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2017,32,31,1795,5,4,7.17,24.0,8.0,0,44,6,15,1185.0,84.6,81.0,59.6,38.0,28.4,6,6,1,0,26,43,18,13.0,20.0,1.9,1.63,9.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15000000.0,2018,32,12,902,2,2,7.03,12.0,5.0,1,20,1,4,442.0,81.5,41.0,53.2,11.0,22.0,2,1,0,0,10,24,9,1.0,16.0,0.75,0.5800000000000001,4.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15000000.0,2018,33,8,415,0,1,6.91,4.0,2.0,0,10,0,6,313.0,86.2,12.0,41.4,9.0,29.0,0,1,0,0,3,12,3,1.0,8.0,0.75,0.5800000000000001,1.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2019,33,1,64,0,0,7.5,2.0,0.0,0,4,1,0,34.0,77.3,5.0,83.3,4.0,100.0,0,0,0,0,4,3,1,1.0,1.0,1.05,0.85,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2019,12000000.0
148,2019,32,31,1795,5,4,7.17,24.0,8.0,0,44,6,15,1185.0,84.6,81.0,59.6,38.0,28.4,6,6,1,0,26,43,18,13.0,20.0,1.9,1.63,9.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15000000.0,2018,32,12,902,2,2,7.03,12.0,5.0,1,20,1,4,442.0,81.5,41.0,53.2,11.0,22.0,2,1,0,0,10,24,9,1.0,16.0,0.75,0.5800000000000001,4.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15000000.0,2018,33,8,415,0,1,6.91,4.0,2.0,0,10,0,6,313.0,86.2,12.0,41.4,9.0,29.0,0,1,0,0,3,12,3,1.0,8.0,0.75,0.5800000000000001,1.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2019,33,1,64,0,0,7.5,2.0,0.0,0,4,1,0,34.0,77.3,5.0,83.3,4.0,100.0,0,0,0,0,4,3,1,1.0,1.0,1.05,0.85,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2019,33,22,940,2,2,6.85,12.0,4.0,1,10,1,10,650.0,87.0,49.0,61.3,2.0,10.0,3,4,0,0,20,16,7,2.0,13.0,1.9,1.63,4.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019,12000000.0
148,2020,32,12,902,2,2,7.03,12.0,5.0,1,20,1,4,442.0,81.5,41.0,53.2,11.0,22.0,2,1,0,0,10,24,9,1.0,16.0,0.75,0.5800000000000001,4.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15000000.0,2018,33,8,415,0,1,6.91,4.0,2.0,0,10,0,6,313.0,86.2,12.0,41.4,9.0,29.0,0,1,0,0,3,12,3,1.0,8.0,0.75,0.5800000000000001,1.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2019,33,1,64,0,0,7.5,2.0,0.0,0,4,1,0,34.0,77.3,5.0,83.3,4.0,100.0,0,0,0,0,4,3,1,1.0,1.0,1.05,0.85,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2019,33,22,940,2,2,6.85,12.0,4.0,1,10,1,10,650.0,87.0,49.0,61.3,2.0,10.0,3,4,0,0,20,16,7,2.0,13.0,1.9,1.63,4.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12000000.0,2019,34,26,1066,0,1,6.82,12.0,3.0,0,13,1,6,734.0,85.6,29.0,53.7,10.0,29.4,2,3,0,0,22,26,14,4.0,24.0,1.9,1.63,1.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2020,5000000.0
148,2020,33,8,415,0,1,6.91,4.0,2.0,0,10,0,6,313.0,86.2,12.0,41.4,9.0,29.0,0,1,0,0,3,12,3,1.0,8.0,0.75,0.5800000000000001,1.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2019,33,1,64,0,0,7.5,2.0,0.0,0,4,1,0,34.0,77.3,5.0,83.3,4.0,100.0,0,0,0,0,4,3,1,1.0,1.0,1.05,0.85,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2019,33,22,940,2,2,6.85,12.0,4.0,1,10,1,10,650.0,87.0,49.0,61.3,2.0,10.0,3,4,0,0,20,16,7,2.0,13.0,1.9,1.63,4.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12000000.0,2019,34,26,1066,0,1,6.82,12.0,3.0,0,13,1,6,734.0,85.6,29.0,53.7,10.0,29.4,2,3,0,0,22,26,14,4.0,24.0,1.9,1.63,1.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5000000.0,2020,34,6,362,0,0,6.93,5.0,1.0,0,2,1,2,184.0,79.3,15.0,62.5,1.0,14.3,1,2,0,0,8,14,8,3.0,6.0,0.75,0.5800000000000001,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2020,5000000.0
148,2021,33,1,64,0,0,7.5,2.0,0.0,0,4,1,0,34.0,77.3,5.0,83.3,4.0,100.0,0,0,0,0,4,3,1,1.0,1.0,1.05,0.85,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12000000.0,2019,33,22,940,2,2,6.85,12.0,4.0,1,10,1,10,650.0,87.0,49.0,61.3,2.0,10.0,3,4,0,0,20,16,7,2.0,13.0,1.9,1.63,4.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12000000.0,2019,34,26,1066,0,1,6.82,12.0,3.0,0,13,1,6,734.0,85.6,29.0,53.7,10.0,29.4,2,3,0,0,22,26,14,4.0,24.0,1.9,1.63,1.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5000000.0,2020,34,6,362,0,0,6.93,5.0,1.0,0,2,1,2,184.0,79.3,15.0,62.5,1.0,14.3,1,2,0,0,8,14,8,3.0,6.0,0.75,0.5800000000000001,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5000000.0,2020,35,24,863,0,1,7.04,10.0,2.0,0,22,2,2,604.0,86.0,27.0,57.4,13.0,30.2,2,2,0,0,17,28,17,3.0,13.0,1.9,1.63,1.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2021,3000000.0
